Date,Position,AUD 1 Day Lag,Australian Dollar Spot,Australia Sell 5Y & Buy 10Y Bo,Australia Sell 2Y & Buy 5Y Bon,AUS/US 10YR,Australia-U.S. 2y Yield Spread,STXE 600 Û Pr,MSCI EM,MARKIT ITRX AUSTRALIA 06/21,S&P 500 INDEX,HANG SENG CHINA ENT INDX,S&P/ASX 200 INDEX,Generic 1st 'HG' Future,Generic 1st 'GC' Future,China Domestic Steel Rebar 25,Iron Ore delivered to Qingdao,Generic 1st 'XW' Future,DOLLAR INDEX SPOT,Citi Terms of Trade Index - Au,Bloomberg JPMorgan Asia Dollar,AUD-USD RR 25D 3M,CBOE SPX VOLATILITY INDX
11/29/2012,Short,1.0428,1.0435,46,1.55,160.0256,2.4746,276.31,1003.79,131,1415.95,10488.1,4477.731,358.85,1727.2,3595,117.66,85.85,80.204,28.49,118.14,-1.7925,15.06
11/30/2012,Short,1.0421,1.0428,45.2,1.4,154.1666,2.4249,275.78,1007.02,130.826,1416.18,10622.67,4506.036,362.95,1710.9,3566,116.59,85.9,80.153,28.42,118.09,-1.7975,15.87
12/03/12,Long,1.0472,1.0421,47.9,1.5,152.2551,2.3785,276.13,1007.68,130.585,1409.46,10458.91,4531.508,364,1719.6,3536,117.16,95.15,79.882,28.58,118.05,-1.9375,16.64
12/04/12,Short,1.0456,1.0472,46.6,3.1,157.5463,2.4074,276.24,1007.27,131.198,1407.05,10523.89,4503.575,363.35,1694.4,3538,117.87,94.6,79.644,28.42,118.04,-1.7125,17.12
12/05/12,Long,1.0486,1.0456,46.2,2,159.0048,2.4149,276.91,1017.37,128.918,1409.28,10830.04,4520.399,366.7,1692.4,3545,119.43,94.4,79.774,28.55,118.1,-1.815,16.46
12/06/12,Long,1.0488,1.0486,42.9,3.1,153.4012,2.3969,278.82,1021.26,127.975,1413.94,10865.07,4509.345,362.7,1700.3,3552,121.74,93.75,80.258,28.45,118.05,-1.825,16.58
12/07/12,Short,1.0488,1.0488,43.2,2.9,149.9212,2.4019,279.17,1024.06,128.538,1418.07,10919.24,4551.758,364.75,1704,3548,121.64,93.2,80.408,28.34,118.03,-1.83,15.9
12/10/12,Long,1.0528,1.0488,43.2,3.7,153.1843,2.4304,279.55,1029.06,128.472,1418.55,10993.9,4557.947,369.05,1713,3553,124.44,93.15,80.328,28.41,118.06,-1.625,16.05
12/11/12,Long,1.0555,1.0528,44.6,4.1,147.2667,2.4,280.49,1034.55,126.543,1427.84,10991.86,4576.005,367.1,1708.2,3575,125.21,92.6,80.061,28.04,118.04,-1.805,15.57
12/12/12,Short,1.0528,1.0555,45.7,5.15,152.2547,2.4657,280.64,1041.37,125.881,1428.48,11161.56,4583.81,370,1716.6,3588,125.32,91.95,79.815,27.89,118.12,-2.2425,15.95
12/13/2012,Long,1.0566,1.0528,48.6,7.15,157.4576,2.4918,279.63,1042.56,126.579,1419.45,11142.92,4582.793,364.45,1695.6,3583,127.2,92.85,79.928,28.64,118.08,-1.6125,16.56
12/14/2012,Short,1.0552,1.0566,48,8.2,167.5025,2.5563,279.4,1042.82,126.602,1413.58,11307.42,4583.109,366.5,1695.8,3582,130.23,93.75,79.58,28.72,117.98,-1.6875,17
12/17/2012,Short,1.0535,1.0552,49.5,7.2,157.9824,2.5103,279.18,1040.02,125.761,1430.36,11294.11,4573.395,364.9,1697,3604,134.12,93.5,79.568,28.58,118.09,-1.715,16.34
12/18/2012,Short,1.0481,1.0535,50.8,9.65,156.1958,2.4799,280.46,1046.24,120.307,1446.79,11301.72,4595.205,363.65,1669.5,3624,133.98,93.7,79.359,28.95,118.07,-1.6,15.57
12/19/2012,Long,1.0483,1.0481,51.9,10.45,158.7629,2.4651,281.65,1053.17,121.538,1435.81,11388.4,4617.777,359.5,1666.5,3633,136.46,93.8,79.269,28.72,118.12,-1.6675,17.36
12/20/2012,Short,1.0396,1.0483,50.2,10.95,155.932,2.444,281.81,1052.68,121.604,1443.69,11352.45,4634.107,352.5,1644.9,3628,136.27,93.7,79.261,28.29,118.03,-1.765,17.67
12/21/2012,Short,1.036,1.0396,51.1,10.3,156.418,2.4212,280.95,1043.03,122.495,1430.15,11229.09,4623.578,355.55,1659.1,3623,135.79,93.45,79.617,28.32,117.88,-1.765,17.84
12/24/2012,Short,1.0359,1.036,51.2,9.6,157.129,2.4364,280.5,1043.73,122.599,1426.66,11270.94,4635.189,353.4,1658.6,3612,135.52,93.45,79.642,28.2,117.97,-1.855,18.59
12/25/2012,Long,1.0378,1.0359,51.5,10.7,156.879,2.4339,280.5,1045.41,122.599,1426.66,11270.94,4635.189,353.4,1658.6,3609,135.52,93.45,79.67,28.2,117.94,-1.86,18.59
12/26/2012,Short,1.0377,1.0378,51.1,10.65,159.1391,2.4337,280.5,1046.65,122.599,1419.83,11270.94,4635.189,358.3,1659.8,3621,138.71,93.45,79.621,28,117.92,-1.875,19.48
12/27/2012,Short,1.0373,1.0377,51.4,10.3,161.6137,2.4318,280.6,1049.45,123.327,1418.1,11348.5,4647.963,359,1662.6,3637,141.23,93.5,79.62,28.06,118.02,-1.845,19.47
12/28/2012,Long,1.0394,1.0373,51.9,10.65,162.1632,2.425,278.78,1055.18,123.076,1402.43,11378.24,4671.299,358.95,1655.9,3642,141.43,93.55,79.678,28.1,118.06,-1.795,22.72
12/31/2012,Long,1.0395,1.0394,43.5,13.75,151.5102,2.3904,279.68,1055.2,124.15,1426.19,11436.16,4648.95,365.25,1675.8,3642,146.85,93.75,79.769,28.13,118.2,-1.765,18.02
01/01/13,Long,1.0504,1.0395,44.8,15.55,151.508,2.4244,279.68,1055.76,124.15,1426.19,11436.16,4648.95,365.25,1675.8,3642,146.85,93.75,79.736,28.13,118.2,-1.765,18.02
01/02/13,Short,1.0466,1.0504,43.9,16.1,156.6419,2.5299,285.33,1078.16,116.291,1462.42,11897.66,4705.94,373.6,1688.8,3642,146.85,94.85,79.845,28.3,118.42,-1.735,14.68
01/03/13,Long,1.048,1.0466,44.9,15.55,144.5369,2.4749,286.83,1082.68,114.433,1459.37,11987.23,4740.682,371.7,1674.6,3642,149.6,94.4,80.382,28.12,118.24,-1.7,14.56
01/04/13,Long,1.0503,1.048,44.6,15.5,154.2435,2.5542,287.83,1077.9,114.833,1466.47,11937.45,4723.78,369.35,1648.9,3676,153.21,95,80.499,27.83,118.31,-1.725,13.83
01/07/13,Long,1.0504,1.0503,46.1,15.55,153.2386,2.5331,286.63,1075.76,111.89,1461.89,11973.07,4717.325,367.8,1646.3,3774,155.45,94.35,80.256,27.74,118.19,-1.72,13.79
01/08/13,Long,1.0514,1.0504,44.6,16.5,155.2743,2.543,286.25,1069.86,112.66,1457.15,11714.15,4690.25,367.2,1662.2,3774,159.51,93.4,80.345,27.6,118.21,-1.62,13.62
01/09/13,Long,1.0598,1.0514,45.3,16.65,154.2655,2.5133,288.22,1073.03,112.753,1461.02,11817.77,4708.138,367.05,1655.5,3774,159.04,93.3,80.557,27.52,118.35,-1.5625,13.81
01/10/13,Short,1.0535,1.0598,45.2,17.6,154.7699,2.5497,287.44,1076.99,111.955,1472.12,11931.47,4722.957,370.9,1678,3764,157.99,93.25,79.738,27.79,118.63,-1.415,13.49
01/11/13,Long,1.0567,1.0535,45,17.8,160.0566,2.5699,287.08,1073.04,113.179,1472.05,11842.59,4709.486,365.4,1660.6,3750,150.6,93.65,79.563,27.95,118.62,-1.4025,13.36
1/14/2013,Short,1.0565,1.0567,46,17.95,161.3467,2.5535,286.01,1080.71,112.898,1470.68,12003.75,4719.707,363.4,1669.4,3739,150.87,93.6,79.488,27.75,118.63,-1.41,13.52
1/15/2013,Long,1.0572,1.0565,44.9,17.7,160.4729,2.5248,285.97,1073.48,115.261,1472.34,12006.82,4716.555,363.75,1683.9,3735,150.42,93.3,79.779,27.93,118.69,-1.4175,13.55
1/16/2013,Short,1.0546,1.0572,44.3,16.95,153.8046,2.4849,286.03,1071.21,116.104,1472.63,11907.52,4738.444,360.65,1683.2,3734,145.4,93.25,79.804,27.78,118.69,-1.415,13.42
1/17/2013,Short,1.051,1.0546,45.6,17.3,141.2058,2.4029,287.35,1073.15,114.909,1480.94,11858.21,4756.626,366.2,1690.8,3733,145.12,93.35,79.649,28.23,118.83,-1.515,13.57
1/18/2013,Long,1.0517,1.051,45.2,17.1,157.1355,2.518,287.03,1080.74,114.919,1485.98,12105.71,4771.226,367.9,1687,3730,144.26,93.25,80.036,28.11,118.81,-1.62,12.46
1/21/2013,Long,1.0566,1.0517,43.8,17.55,151.9855,2.471,287.78,1078.05,114.061,1485.98,12125.89,4777.497,367.9,1687,3730,145.26,93.25,80.036,27.96,118.72,-1.635,12.46
1/22/2013,Short,1.0555,1.0566,43.4,17.1,152.0549,2.4837,287.66,1079.07,114.665,1492.56,12196.74,4779.078,370.5,1693.2,3731,148.07,93.25,79.874,28.09,118.74,-1.6325,12.43
1/23/2013,Short,1.0451,1.0555,44.6,16.6,146.9406,2.4409,288.22,1076.53,115.437,1494.81,12166.7,4787.827,368.45,1686.7,3729,148.99,93.15,79.92,28.04,118.63,-1.55,12.46
1/24/2013,Short,1.0424,1.0451,44.5,17.75,142.6728,2.3971,288.89,1072.26,116.206,1494.82,12095.77,4810.224,367.65,1669.9,3729,149.21,93.15,79.949,27.92,118.46,-1.575,12.69
1/25/2013,Short,1.0418,1.0424,45.2,17.45,136.7781,2.395,289.72,1069.12,115.751,1502.96,12001.81,4835.174,365.2,1656.6,3729,149.52,93.25,79.748,27.94,118.07,-1.73,12.89
1/28/2013,Long,1.0475,1.0418,46.9,19.2,145.3917,2.4912,289.36,1062.06,115.099,1500.18,12100.08,4835.174,366.15,1652.9,3733,149.58,95.35,79.78,27.95,117.79,-1.825,13.57
1/29/2013,Short,1.0418,1.0475,45.6,20.2,150.2885,2.5263,290.3,1069.88,117.335,1507.84,12077.87,4888.976,369.15,1660.8,3733,149.34,95.35,79.564,27.78,118.11,-1.76,13.31
1/30/2013,Long,1.0425,1.0418,46,20.7,151.1981,2.5488,288.63,1068.2,119.314,1501.96,12172.24,4896.693,375,1679.9,3743,150.25,95.45,79.281,28.08,118.05,-1.76,14.32
1/31/2013,Short,1.0407,1.0425,45.8,20.45,146.3075,2.501,287.22,1069.01,119.917,1498.11,12130.59,4878.781,373.2,1660.6,3752,153.25,95.2,79.207,28.08,117.96,-1.865,14.28
02/01/13,Long,1.0438,1.0407,47.2,21.5,150.9082,2.5547,288.2,1072.82,118.249,1513.17,12215.03,4921.096,378.45,1669.4,3755,153.34,95.4,79.125,28.12,117.86,-1.8775,12.9
02/04/13,Short,1.039,1.0438,46.3,21.4,163.723,2.6318,283.9,1072.73,121.772,1495.71,12156.58,4907.515,376.85,1675.3,3782,154.79,95.6,79.554,28.27,117.84,-1.79,14.67
02/05/13,Short,1.032,1.039,46.8,21.9,149.5006,2.5413,285.56,1067.61,119.487,1511.29,11813.39,4882.72,377,1672.4,3788,154.75,96.15,79.488,28.14,118.03,-1.815,13.72
02/06/13,Short,1.0282,1.032,48.4,22.1,156.3675,2.537,284.52,1063.75,119.345,1512.12,11849.25,4920.954,374.05,1677.7,3790,155.83,96.3,79.721,28.06,117.87,-2.015,13.41
02/07/13,Long,1.0319,1.0282,48,21.95,151.0678,2.4995,283.88,1059.56,119.526,1509.39,11681.96,4935.702,372.7,1670.4,3790,155.89,95.7,80.192,27.94,117.79,-2.05,13.5
02/08/13,Short,1.0256,1.0319,47.5,20.7,152.46,2.523,287.34,1060.87,117.961,1517.93,11649.78,4971.296,375.95,1666,3790,155.89,96,80.246,28.04,117.67,-2.075,13.02
02/11/13,Long,1.0305,1.0256,48.2,21.05,148.1791,2.47,285.62,1058.75,117.117,1517.01,11649.78,4959.504,372.25,1648.2,3790,155.89,95.4,80.31,27.81,117.59,-2.065,12.94
02/12/13,Long,1.0371,1.0305,49.9,21.75,147.7456,2.4695,287.07,1059.03,115.207,1519.43,11649.78,4958.985,374.4,1648.7,3790,155.89,95.55,80.106,27.69,117.83,-2.07,12.64
2/13/2013,Short,1.0359,1.0371,48.8,21.9,147.8804,2.5135,288.27,1064.88,114.486,1520.33,11649.78,5003.657,374.25,1644.2,3790,155.89,95.1,80.091,27.48,117.83,-2.0625,12.98
2/14/2013,Short,1.0305,1.0359,49.5,21.75,159.4097,2.5917,287.79,1065.84,112.78,1521.38,11821.44,5036.882,373.75,1634.7,3790,155.89,95.1,80.458,27.39,117.89,-1.985,12.66
2/15/2013,Long,1.0306,1.0305,47.4,22.95,152.0528,2.5344,287.34,1066.52,113.469,1519.79,11845.2,5033.918,373.7,1608.8,3790,155.89,94.85,80.58,27.41,117.75,-2.015,12.46
2/18/2013,Long,1.0356,1.0306,47.7,24.15,155.9778,2.5614,286.76,1064.34,113.838,1519.79,11735.22,5063.416,373.7,1608.8,3836,160.82,94.65,80.627,27.49,117.63,-1.955,12.46
2/19/2013,Short,1.0256,1.0356,48.5,24.35,155.3734,2.5594,290.01,1063.99,112.865,1530.94,11525.7,5081.897,364.95,1603.6,3879,160.11,94.9,80.468,27.42,117.85,-1.94,12.31
2/20/2013,Short,1.0245,1.0256,48.2,25.25,157.7842,2.5689,289.07,1068.46,112.96,1511.95,11683.04,5098.714,360.8,1577.6,3881,160.78,94.9,81.069,27.46,117.69,-1.92,14.68
2/21/2013,Long,1.032,1.0245,46.7,25.25,156.0662,2.527,284.86,1053.14,115.507,1502.42,11426.22,4980.091,355.3,1578.2,3881,156.5,95.25,81.461,27.25,117.44,-2.18,15.22
2/22/2013,Short,1.0258,1.032,46.2,25.1,157.4649,2.5573,288.57,1053.39,113.161,1515.6,11317.13,5018.145,353.3,1572.4,3866,152.86,94.5,81.482,27,117.65,-2.175,14.17
2/25/2013,Short,1.0229,1.0258,45.4,24,164.1526,2.5362,288.4,1054.41,115.882,1487.85,11333.98,5055.767,354.3,1586.2,3840,151.91,93.35,81.67,26.96,117.66,-2.0975,18.99
2/26/2013,Long,1.0234,1.0229,44.7,24.2,150.0665,2.4173,284.6,1042.71,118.432,1496.94,11104.1,5003.566,356.65,1615.2,3821,151.98,92.75,81.87,27.13,117.72,-2.435,16.87
2/27/2013,Short,1.0215,1.0234,43.4,23.75,143.4826,2.3868,287.17,1046.56,116.237,1515.99,11144.34,5036.592,354.5,1595.7,3811,152.24,93.55,81.602,27.42,117.88,-2.5625,14.73
2/28/2013,Short,1.0203,1.0215,41.7,22.95,147.213,2.4362,289.94,1054.62,114.396,1514.68,11437.17,5104.08,352.75,1578.1,3790,152.24,94.25,81.949,27.49,117.74,-2.4,15.51
03/01/13,Short,1.0196,1.0203,42.7,22.15,149.6271,2.4348,289.02,1053.13,115.916,1518.2,11344.24,5086.134,348.15,1572.3,3790,150.67,94.05,82.313,27.2,117.58,-2.3725,15.36
03/04/13,Long,1.0258,1.0196,41.8,20.9,140.6514,2.4008,288.89,1041.28,115.589,1525.2,11104.65,5010.524,348.3,1572.4,3789,148.25,93.35,82.195,27.07,117.47,-2.5025,14.01
03/05/13,Short,1.0233,1.0258,39.3,19.05,143.9683,2.4839,294.11,1049.94,112.531,1539.79,11169.52,5075.363,349.65,1574.9,3776,147.03,93.1,82.087,26.95,117.64,-2.32,13.48
03/06/13,Long,1.0268,1.0233,40.3,20.25,146.7012,2.5307,293.38,1059.84,110.67,1541.46,11359.04,5116.79,347.4,1574.9,3770,148.04,92.75,82.459,26.69,117.62,-2.2225,13.53
03/07/13,Short,1.0236,1.0268,42.4,21.75,144.5288,2.557,293.19,1057.92,109.939,1544.26,11311.45,5109.2,350.15,1575.1,3764,148.03,92.35,82.081,26.95,117.74,-2.145,13.06
03/08/13,Long,1.0281,1.0236,44,21.85,150.4291,2.621,295.55,1065.94,108.507,1551.18,11484.35,5123.441,349.15,1576.9,3759,148.2,92.05,82.696,26.71,117.5,-2.075,12.59
03/11/13,Long,1.0324,1.0281,42.5,22.1,152.1396,2.65,295.26,1063.56,105.053,1556.22,11435.82,5146.905,350,1578,3753,146.38,91.85,82.573,26.79,117.51,-2.045,11.56
03/12/13,Short,1.0298,1.0324,43.2,22.4,160.0869,2.6893,295.37,1057.65,106.112,1552.48,11292.14,5117.868,353.8,1591.7,3726,145.09,92.3,82.584,27.04,117.65,-1.905,12.27
3/13/2013,Long,1.0384,1.0298,41,21.8,155.4377,2.662,295.32,1049.08,104.762,1554.52,11037.41,5092.397,350.95,1588.4,3708,139.52,92.25,82.889,26.89,117.45,-1.83,11.83
3/14/2013,Long,1.0409,1.0384,35.1,21.85,165.3883,2.8133,298.52,1047.7,103.414,1563.23,11101.96,5032.222,352.35,1590.7,3684,133.02,92.2,82.606,26.96,117.43,-1.69,11.3
3/15/2013,Short,1.0402,1.0409,35.7,22.1,164.1044,2.783,297.44,1042.24,102.501,1560.7,11020.89,5120.242,350.8,1592.6,3654,135.28,92.55,82.261,26.84,117.4,-1.605,11.3
3/18/2013,Short,1.037,1.0402,35.9,19.85,152.0864,2.6485,296.81,1030.11,105.867,1552.1,10794.7,5015.402,341.7,1604.6,3694,134.85,92.25,82.694,26.64,117.33,-1.6575,13.36
3/19/2013,Long,1.0379,1.037,38,19.8,164.8501,2.7241,295.55,1024.96,106.244,1548.34,10740.05,4987.4,339.55,1611.3,3686,134.18,91.75,82.989,26.7,117.23,-1.7,14.39
3/20/2013,Long,1.044,1.0379,38.1,20.2,155.4663,2.662,296.5,1026.35,120.49,1558.71,10978.75,4967.35,343.55,1607.5,3680,133.29,91.1,82.779,26.46,117.32,-1.7075,12.67
3/21/2013,Long,1.0444,1.044,38.9,20.25,167.2037,2.733,294.47,1022.43,118.738,1545.8,10944.35,4959.406,342.3,1613.8,3683,134.34,91.6,82.74,26.45,117.28,-1.675,13.99
3/22/2013,Long,1.0466,1.0444,39,20.6,163.0736,2.69,294.04,1015.47,120.74,1556.89,10896.48,4967.262,345.4,1606.1,3686,134.89,91.8,82.376,26.59,117.26,-1.72,13.57
3/25/2013,Long,1.0485,1.0466,37.8,20,171.3962,2.7761,293.25,1022.27,121.244,1551.69,10978,4990.197,343.5,1604.5,3673,136.06,91.9,82.828,26.42,117.41,-1.6825,13.74
3/26/2013,Short,1.0444,1.0485,38.6,20.55,166.939,2.7318,293.76,1028.65,119.882,1563.77,10925.13,4950.246,343.25,1595.7,3672,136.94,91.75,82.881,26.25,117.5,-1.695,12.77
3/27/2013,Short,1.0411,1.0444,39.5,19.95,167.3112,2.6668,292.44,1032.05,121.734,1562.85,11033.61,4994.993,344.35,1606.2,3670,137.83,90.95,83.221,26.45,117.43,-1.705,13.15
3/28/2013,Long,1.0419,1.0411,35.9,18.55,156.9325,2.5823,293.78,1032.62,121.847,1569.19,10896.22,4966.499,340.2,1594.8,3669,136.58,90.65,82.996,26.37,117.4,-1.735,12.7
3/29/2013,Long,1.0423,1.0419,35.7,18.4,156.1115,2.5919,293.78,1034.9,121.921,1569.19,10896.22,4966.499,340.2,1594.8,3655,138.3,90.65,82.976,26.37,117.46,-1.765,12.7
04/01/13,Long,1.045,1.0423,34.9,17.85,157.8606,2.598,293.78,1031.15,121.113,1562.17,10896.22,4966.499,337.45,1600,3636,138.3,87.05,82.733,26.29,117.46,-1.76,13.58
04/02/13,Long,1.0461,1.045,34.1,18,154.0294,2.6046,297.52,1029.1,119.018,1570.25,10811.44,4985.51,337.85,1575.1,3630,137.22,86.9,82.924,26.17,117.39,-1.745,12.78
04/03/13,Short,1.0437,1.0461,34,17.7,162.2854,2.6524,294.8,1024.99,118.576,1553.69,10758.8,4957.68,333.3,1552.8,3630,136.29,87.65,82.718,26.61,117.42,-1.71,14.21
04/04/13,Short,1.0383,1.0437,34,16.55,163.9459,2.6312,291.71,1017.06,118.259,1559.98,10758.8,4913.481,335.15,1551.8,3630,136.41,88.05,82.677,26.87,117.34,-1.7425,13.89
04/05/13,Long,1.0413,1.0383,31.6,14.85,159.9962,2.5973,287.13,1008.13,118.327,1553.28,10429.31,4891.425,334.4,1575.4,3630,136.41,88.4,82.496,27.29,117.17,-1.7725,13.92
04/08/13,Long,1.0489,1.0413,28.6,12.2,147.2974,2.5613,287.64,1007.14,117.315,1563.07,10429.76,4905.486,337.1,1572,3638,139.86,88.5,82.752,27.28,117.03,-1.75,13.19
04/09/13,Long,1.0543,1.0489,30.1,12.3,149.151,2.5666,288.07,1015.93,114.735,1568.61,10610.77,4976.839,344.15,1586.2,3644,140.2,88.3,82.309,27.11,117.34,-1.7225,12.84
04/10/13,Long,1.0545,1.0543,31.9,11.65,148.1589,2.5974,293.19,1024.49,113.231,1587.73,10694.23,4967.995,341.8,1558.3,3645,141.41,88.5,82.532,27.09,117.52,-1.5875,12.36
04/11/13,Short,1.0508,1.0545,35.6,13.7,152.8768,2.5719,294.96,1029.22,110.34,1593.37,10708.25,5007.069,343.35,1564.3,3644,141.44,88.8,82.247,27.25,117.48,-1.345,12.24
04/12/13,Short,1.0313,1.0508,34.4,13.1,158.3686,2.581,292.39,1019.61,111.144,1588.85,10655.68,5013.535,335,1501,3645,142.1,89.4,82.311,27.2,117.42,-1.345,12.06
4/15/2013,Long,1.039,1.0313,36.5,13.1,156.9213,2.5125,290.43,1003.29,113.002,1552.36,10440.76,4967.908,327.3,1360.6,3637,141.31,88.2,82.417,26.68,117.43,-1.575,17.27
4/16/2013,Short,1.0297,1.039,37.1,13.85,153.3619,2.4981,288.16,1008.92,114.053,1574.57,10426.56,4950.846,330.55,1386.8,3634,139.83,88.05,81.749,26.89,117.97,-1.8125,13.96
4/17/2013,Long,1.0301,1.0297,34.9,14,156.7031,2.5246,283.73,1001.1,113.541,1552.01,10300.93,5004.555,318.75,1382.2,3634,139.59,87.45,82.684,26.65,117.79,-1.8025,16.51
4/18/2013,Short,1.0277,1.0301,34.1,13.5,150.9346,2.4681,283.73,997.33,115.084,1541.61,10266.59,4924.416,320.45,1392,3613,138.85,87.65,82.559,26.71,117.87,-1.8725,17.56
4/19/2013,Short,1.0275,1.0277,34.9,13.3,149.9091,2.4704,285.21,1011.17,114.725,1555.25,10587.32,4931.911,314.85,1395.3,3595,138.43,87.4,82.714,26.69,117.92,-1.9575,14.97
4/22/2013,Short,1.0258,1.0275,34.4,13.15,152.4632,2.4986,285.68,1011.96,113.531,1562.5,10590.75,4966.551,313.1,1421,3584,138.88,87.5,82.676,26.69,117.79,-2.0175,14.39
4/23/2013,Long,1.0279,1.0258,34,12.75,143.4281,2.4258,292.63,1009.81,112.28,1578.78,10425.09,5016.233,309.3,1408.6,3578,137.05,88.15,83.048,26.77,117.78,-2.0725,13.48
4/24/2013,Long,1.0292,1.0279,37.8,14.2,144.5568,2.3811,294.63,1017.71,109.866,1578.79,10634.37,5102.43,315.7,1423.4,3570,136.64,87.25,83.048,26.73,117.77,-2.0025,13.61
4/25/2013,Short,1.0276,1.0292,36.1,13.45,147.872,2.4239,296.88,1027.3,109.978,1585.16,10772.76,5102.43,323.7,1461.8,3568,135.68,87.3,82.744,26.6,118.03,-1.8825,13.62
4/26/2013,Long,1.0351,1.0276,38.1,14.55,149.3151,2.3968,295.89,1022.36,109.999,1582.24,10834.08,5097.508,318.45,1453.6,3574,132.84,86.95,82.502,26.25,117.99,-1.82,13.61
4/29/2013,Long,1.0371,1.0351,35.5,13.85,143.6409,2.383,297.39,1027.42,107.665,1593.61,10785.58,5125.806,322.55,1467.4,3574,132.84,86.8,82.147,26.44,118.2,-1.7775,13.71
4/30/2013,Short,1.0279,1.0371,35.3,13.95,142.0785,2.3696,296.72,1039.45,105.176,1597.57,10917.97,5191.219,318.75,1472.1,3574,132.84,87,81.746,26.27,118.35,-1.7475,13.52
05/01/13,Short,1.0248,1.0279,35,15.2,146.925,2.3721,296.93,1038.12,104.174,1582.7,10917.97,5166.182,308.25,1446.2,3574,132.84,87,81.484,26.01,118.35,-1.83,14.49
05/02/13,Long,1.0319,1.0248,34.9,14.5,140.7248,2.3182,297.88,1037.33,105.34,1597.59,10825.35,5129.965,310.45,1467.6,3568,130.4,86.9,82.224,25.68,118.26,-1.9325,13.59
05/03/13,Short,1.0254,1.0319,35.7,15.6,129.9525,2.2847,301.04,1042.26,99.262,1614.42,10845.99,5129.499,331.35,1464.2,3571,130.22,87.5,82.125,25.95,118.35,-1.8825,12.85
05/06/13,Short,1.0185,1.0254,37.6,18.5,136.1403,2.3233,300.97,1046.02,97.517,1617.5,11001.77,5156.202,331,1468,3581,130.4,87.5,82.315,25.76,118.38,-1.8975,12.66
05/07/13,Short,1.017,1.0185,39.7,19.75,128.8959,2.2275,301.74,1052.48,96.294,1625.96,11115.05,5143.735,330.05,1448.8,3592,132.2,87.65,82.253,25.71,118.6,-2.0875,12.83
05/08/13,Short,1.0092,1.017,42.3,22.3,135.5754,2.2298,303.67,1061.09,96.368,1632.69,11284.74,5199.75,337.1,1473.7,3593,131.85,87.7,81.896,25.89,118.92,-2.04,12.66
05/09/13,Short,1.0025,1.0092,40.4,21.9,134.4107,2.2857,303.74,1060.58,97.629,1626.67,11266.89,5198.381,334.15,1468.6,3593,132.82,87.7,82.793,25.88,118.47,-2.1775,13.13
05/10/13,Short,0.9952,1.0025,41.3,22.15,133.7202,2.3378,304.99,1050.74,99.434,1633.7,11347.41,5206.091,335.6,1436.6,3584,130.9,87.35,83.143,25.52,118.02,-2.48,12.59
5/13/2013,Short,0.9889,0.9952,45.7,23.4,132.5362,2.2929,304.46,1041.9,101.833,1633.77,11109.27,5210.336,336.2,1434.3,3581,129.1,87.4,83.277,25.49,117.86,-2.3425,12.55
5/14/2013,Long,0.9898,0.9889,46.6,23.25,126.6285,2.2703,305.66,1046.18,102.581,1650.34,11032.79,5220.987,329.05,1424.5,3579,129.64,87.5,83.595,25.42,117.88,-2.3925,12.77
5/15/2013,Short,0.9808,0.9898,47.5,24.25,133.727,2.2906,308.06,1046.1,101.454,1658.78,11083.29,5191.658,326.7,1396.2,3579,127.57,87.6,83.83,24.85,117.74,-2.485,12.81
5/16/2013,Short,0.973,0.9808,48.3,24.05,136.2117,2.2625,307.97,1046.33,101.567,1650.47,11019.48,5165.66,329.2,1386.9,3568,126.19,87.65,83.588,24.66,117.67,-2.5075,13.07
5/17/2013,Long,0.9808,0.973,46.6,22.35,121.6384,2.2085,308.72,1045.76,101.169,1667.47,11019.48,5180.774,332.1,1364.7,3563,123.23,87.7,84.252,24.56,117.42,-2.7625,12.45
5/20/2013,Short,0.9803,0.9808,48.7,22.8,126.0096,2.2391,309.77,1048.15,99.419,1666.29,11186.54,5209.035,335.7,1384.1,3559,123.45,87.75,83.736,24.77,117.68,-2.6725,13.02
5/21/2013,Short,0.9699,0.9803,48.3,22.35,133.2731,2.2885,309.99,1048.13,100.503,1669.16,11083.23,5180.057,333.9,1377.6,3552,125.47,87.7,83.864,25.07,117.6,-2.4975,13.37
5/22/2013,Long,0.975,0.9699,47.9,22.45,122.7797,2.2862,310.59,1048.09,99.529,1655.35,11053.04,5165.365,337.75,1367.4,3550,124.95,87.65,84.352,25.29,117.26,-2.58,13.82
5/23/2013,Short,0.9652,0.975,49,25.05,128.0271,2.2763,303.99,1025.92,104.195,1650.51,10746.7,5062.446,329.95,1391.8,3548,124.47,87.8,83.8,25.19,117.21,-2.6875,14.07
5/24/2013,Short,0.9634,0.9652,49.4,24.8,130.2192,2.2871,303.35,1026.68,105.204,1649.6,10722.3,4983.499,329.15,1386.6,3536,122.72,87.75,83.7,25.09,117.24,-2.625,13.99
5/27/2013,Short,0.9616,0.9634,49.1,24.9,126.5942,2.2576,304.34,1028.53,107.39,1649.6,10753.49,4959.857,329.15,1386.6,3530,121.56,87.75,83.7,25.09,117.49,-2.69,13.99
5/28/2013,Long,0.9634,0.9616,50.5,25.1,116.3029,2.2545,308.23,1030.82,105.249,1660.06,10920.58,4970.652,331.15,1378.9,3520,118.23,87.5,84.1,25.03,116.94,-2.55,14.48
